#
#     connection.super.dat
#
#     connection table for Superkamiokande
#
#    1  serial cable number (1-11146)
#    2  PMT super module address
#    3  PMT super module sub-address
#    4  PMT super module serial number
#    5  PMT module serial number
#    6  hut number
#    7  TKO BOX number
#    8  TKO MA
#    9  ATM channel
#   10  HV value
#   11  PMT number
#
#   reviced on  9-MAR-1996
#
    9139 1TP6P4B   U      74     281   1   2   7   3    2290  AA8009
    9140 1TP6P4B   V      74     281   1   2   7   4    1970  LM7449
    9141 1TP6P4B   W      74     281   1   2   7   5    2200  AA8004
    9177 1TP6P4C   U      74     282   1   2   7   6    2200  AA8040
    9178 1TP6P4C   V      74     282   1   2   7   7    2400  LM7277
    9179 1TP6P4C   W      74     282   1   2   7   8    2090  LM7615
    9214 1TP6P4D   U      74     283   1   2   7   9    1970  LM7674
    9215 1TP6P4D   V      74     283   1   2   7  10    2060  LM7465
    9216 1TP6P4D   W      74     283   1   2   7  11    2110  LM7508
    9234 1TP1P5A   U      46     172   1   2   8   0    2040  EF6361
    9235 1TP1P5A   V      46     172   1   2   8   1    2140  EF6448
    9236 1TP1P5A   W      46     172   1   2   8   2    2190  JK6320
    9267 1TP1P5B   U      46     173   1   2   8   3    2000  EF6590
    9268 1TP1P5B   V      46     173   1   2   8   4    1990  EF6365
    9269 1TP1P5B   W      46     173   1   2   8   5    2090  JK6279
    9298 1TP1P5C   U      46     174   1   2   8   6    2080  EF6354
    9299 1TP1P5C   V      46     174   1   2   8   7    2000  JK6538
    9300 1TP1P5C   W      46     174   1   2   8   8    2150  EF6513
    9326 1TP1P5D   U      46     175   1   2   8   9    2100  EF6752
    9327 1TP1P5D   V      46     175   1   2   8  10    2100  EF6601
    9328 1TP1P5D   W      46     175   1   2   8  11    2100  EF6475
    9237 1TP2P5A   U      52     196   1   2   9   0    2100  EF6551
    9238 1TP2P5A   V      52     196   1   2   9   1    2260  EF6714
    9239 1TP2P5A   W      52     196   1   2   9   2    2090  EF6435
    9270 1TP2P5B   U      52     197   1   2   9   3    2030  EF6605
    9271 1TP2P5B   V      52     197   1   2   9   4    2100  EF6323
    9272 1TP2P5B   W      52     197   1   2   9   5    2010  EF6780
    9301 1TP2P5C   U      52     198   1   2   9   6    1960  EF6272
    9302 1TP2P5C   V      52     198   1   2   9   7    1900  EF6592
    9303 1TP2P5C   W      52     198   1   2   9   8    2100  EF6450
    9329 1TP2P5D   U      52     199   1   2   9   9    2260  JK6398
    9330 1TP2P5D   V      52     199   1   2   9  10    2110  EF6349
    9331 1TP2P5D   W      52     199   1   2   9  11    2000  GH6007
    9240 1TP3P5A   U      58     219   1   2  10   0    1890  EF6492
    9241 1TP3P5A   V      58     219   1   2  10   1    2000  EF6603
    9242 1TP3P5A   W      58     219   1   2  10   2    2190  EF6191
